3c23d70a, 00000000, 0
3c73cc8e, 00000000, 0
3ca1e109, 00000000, 0
3cc9dbcb, 00000000, 0
3cf1d68d, 00000000, 0
3d0ce8a7, 00000000, 0
3d20e608, 00000000, 0
3d34e369, 00000000, 0
3d48e0ca, 00000000, 0
3d5cde2b, 00000000, 0
3d70db8c, 00000000, 0
3d826c77, 00000000, 0
3d8c6b27, 40800000, 0
3d9669d7, 411fb868, 1
3da06888, 4102f0eb, 1
3daa6738, 40e396fb, 1
3db465e9, 40cb88c7, 1
3dbe6499, 40ba1a11, 1
3dc8634a, 40ac5c79, 1
3dd261fa, 40a12d61, 1
3ddc60ab, 40980f5d, 1
3de65f5b, 40907015, 1
3df05e0c, 4089cbc9, 1
3dfa5cbc, 4083bc0d, 1
3e022db6, 407d4887, 1
3e072d0f, 40745a26, 1
3e0c2c67, 406c284d, 1
3e112bbf, 4064a449, 1
3e162b17, 405dbfdb, 1
3e1b2a70, 40576d3b, 1
3e2029c8, 40519f13, 1
3e252920, 404c4886, 1
3e2a2878, 40475d28, 1
3e2f27d0, 4042d104, 1
3e342729, 403e989a, 1
3e392681, 403aa8dd, 1
3e3e25d9, 4036f739, 1
3e432531, 40336f22, 1
3e48248a, 40300978, 1
3e4d23e2, 402cd1ed, 1
3e52233a, 4029c5d3, 1
3e572292, 4026e28f, 1
3e5c21eb, 40242594, 1
3e612143, 40218c62, 1
3e66209b, 401f148b, 1
3e6b1ff3, 401cbbab, 1
3e701f4c, 401a7f71, 1
3e751ea4, 40185d98, 1
3e7a1dfc, 401653ea, 1
3e7f1d54, 40146040, 1
3e820e56, 40128083, 1
3e848e02, 4010b2a7, 1
3e870daf, 400ef4b2, 1
3e898d5b, 400d44b8, 1
3e8c0d07, 400ba0db, 1
3e8e8cb3, 400a074a, 1
3e910c5f, 40087645, 1
3e938c0b, 4006ec1c, 1
3e960bb7, 4005672a, 1
3e988b63, 4003ef5d, 1
3e9b0b0f, 400296cb, 1
3e9d8abc, 400147a1, 1
3ea00a68, 4000016c, 1
3ea28a14, 3ffda06d, 1
3ea509c0, 3ffb507b, 1
3ea7896c, 3ff90d0d, 1
3eaa0918, 3ff6d5ea, 1
3eac88c4, 3ff4aad3, 1
3eaf0870, 3ff28b8e, 1
3eb1881d, 3ff077dd, 1
3eb407c9, 3fee6f85, 1
3eb68775, 3fec724e, 1
3eb90721, 3fea7ffd, 1
3ebb86cd, 3fe89857, 1
3ebe0679, 3fe6bb22, 1
3ec08625, 3fe4e827, 1
3ec305d1, 3fe31f2d, 1
3ec5857d, 3fe15ffc, 1
3ec8052a, 3fdfaa5d, 1
3eca84d6, 3fddfe1a, 1
3ecd0482, 3fdc5afa, 1
3ecf842e, 3fdac0c8, 1
3ed203da, 3fd92f4e, 1
3ed48386, 3fd7a658, 1
3ed70332, 3fd625b1, 1
3ed982de, 3fd4ad26, 1
3edc028b, 3fd33c80, 1
3ede8237, 3fd1d38d, 1
3ee101e3, 3fd0721b, 1
3ee3818f, 3fcf17f7, 1
3ee6013b, 3fcdc4f0, 1
3ee880e7, 3fcc78d2, 1
3eeb0093, 3fcb336f, 1
3eed803f, 3fc9f494, 1
3eefffec, 3fc8bc12, 1
3ef27f98, 3fc789ba, 1
3ef4ff44, 3fc65d5b, 1
3ef77ef0, 3fc536c8, 1
3ef9fe9c, 3fc415d1, 1
3efc7e48, 3fc2fa4a, 1
3efefdf4, 3fc1e404, 1
3f00bed0, 3fc0d2d3, 1
3f01fea6, 3fbfc68a, 1
3f033e7c, 3fbebefd, 1
3f047e52, 3fbdbc01, 1
3f05be28, 3fbcbd6b, 1
3f06fdfe, 3fbbc310, 1
3f083dd5, 3fbaccc5, 1
3f097dab, 3fb9da62, 1
3f0abd81, 3fb8ebbc, 1
3f0bfd57, 3fb800ac, 1
3f0d3d2d, 3fb71907, 1
3f0e7d03, 3fb634a6, 1
3f0fbcd9, 3fb55364, 1
3f10fcaf, 3fb4716d, 1
3f123c85, 3fb39009, 1
3f137c5b, 3fb2b1b5, 1
3f14bc31, 3fb1d664, 1
3f15fc07, 3fb0fe0c, 1
3f173bdd, 3fb028a2, 1
3f187bb3, 3faf561b, 1
3f19bb89, 3fae866d, 1
3f1afb5f, 3fadb98c, 1
3f1c3b35, 3facef6f, 1
3f1d7b0c, 3fac280b, 1
3f1ebae2, 3fab6355, 1
3f1ffab8, 3faaa142, 1
3f213a8e, 3fa9e1c8, 1
3f227a64, 3fa924de, 1
3f23ba3a, 3fa86a77, 1
3f24fa10, 3fa7b28b, 1
3f2639e6, 3fa6fd10, 1
3f2779bc, 3fa649fa, 1
3f28b992, 3fa59940, 1
3f29f968, 3fa4ead8, 1
3f2b393e, 3fa43eb8, 1
3f2c7914, 3fa394d5, 1
3f2db8ea, 3fa2ed27, 1
3f2ef8c0, 3fa247a3, 1
3f303896, 3fa1a440, 1
3f31786c, 3fa102f3, 1
3f32b843, 3fa063b4, 1
3f33f819, 3f9fc67a, 1
3f3537ef, 3f9f2b39, 1
3f3677c5, 3f9e91e9, 1
3f37b79b, 3f9dfa80, 1
3f38f771, 3f9d64f6, 1
3f3a3747, 3f9cd141, 1
3f3b771d, 3f9c3f56, 1
3f3cb6f3, 3f9baf2f, 1
3f3df6c9, 3f9b20c1, 1
3f3f369f, 3f9a9403, 1
3f407675, 3f9a08ec, 1
3f41b64b, 3f997f73, 1
3f42f621, 3f98f790, 1
3f4435f7, 3f98713b, 1
3f4575cd, 3f97ec68, 1
3f46b5a4, 3f976912, 1
3f47f57a, 3f96e72d, 1
3f493550, 3f9666b3, 1
3f4a7526, 3f95e79a, 1
3f4bb4fc, 3f9569da, 1
3f4cf4d2, 3f94ed6b, 1
3f4e34a8, 3f947244, 1
3f4f747e, 3f93f85d, 1
3f50b454, 3f937fad, 1
3f51f42a, 3f93082d, 1
3f533400, 3f9291d4, 1
3f5473d6, 3f921c9b, 1
3f55b3ac, 3f91a878, 1
3f56f382, 3f913564, 1
3f583358, 3f90c359, 1
3f59732e, 3f90524d, 1
3f5ab304, 3f8fe238, 1
3f5bf2db, 3f8f7314, 1
3f5d32b1, 3f8f04d8, 1
3f5e7287, 3f8e977c, 1
3f5fb25d, 3f8e2afa, 1
3f60f233, 3f8dbf49, 1
3f623209, 3f8d5463, 1
3f6371df, 3f8cea3f, 1
3f64b1b5, 3f8c80d7, 1
3f65f18b, 3f8c1823, 1
3f673161, 3f8bb01c, 1
3f687137, 3f8b48ba, 1
3f69b10d, 3f8ae1f7, 1
3f6af0e3, 3f8a7bcc, 1
3f6c30b9, 3f8a1631, 1
3f6d708f, 3f89b120, 1
3f6eb065, 3f894c93, 1
3f6ff03b, 3f88e881, 1
3f713012, 3f8884e4, 1
3f726fe8, 3f8821b6, 1
3f73afbe, 3f87bef0, 1
3f74ef94, 3f875c8c, 1
3f762f6a, 3f86fa82, 1
3f776f40, 3f8698cd, 1
3f78af16, 3f863765, 1
3f79eeec, 3f85d644, 1
3f7b2ec2, 3f857566, 1
3f7c6e98, 3f8514c1, 1
3f7dae6e, 3f84b452, 1
3f7eee44, 3f845412, 1
3f80170d, 3f83fc39, 1
3f80b6f8, 3f83a516, 1
3f8156e3, 3f834e8e, 1
3f81f6ce, 3f82f8a0, 1
3f8296b9, 3f82a34b, 1
3f8336a4, 3f824e8e, 1
3f83d68f, 3f81fa65, 1
3f84767a, 3f81a6d0, 1
3f851665, 3f8153cb, 1
3f85b650, 3f810157, 1
3f86563b, 3f80af70, 1
3f86f626, 3f805e15, 1
3f879611, 3f800d45, 1
3f8835fd, 3f7f7b1e, 1
3f88d5e8, 3f7ee36d, 1
3f8975d3, 3f7e4c89, 1
3f8a15be, 3f7db672, 1
3f8ab5a9, 3f7d2127, 1
3f8b5594, 3f7c8ca8, 1
3f8bf57f, 3f7bf8f3, 1
3f8c956a, 3f7b6608, 1
3f8d3555, 3f7ad3e5, 1
3f8dd540, 3f7a428a, 1
3f8e752b, 3f79b1f6, 1
3f8f1516, 3f792226, 1
3f8fb501, 3f78931d, 1
3f9054ec, 3f7804d4, 1
3f90f4d7, 3f777750, 1
3f9194c2, 3f76ea91, 1
3f9234ad, 3f765e8e, 1
3f92d498, 3f75d34f, 1
3f937483, 3f7548cc, 1
3f94146e, 3f74bf08, 1
3f94b459, 3f743601, 1
3f955444, 3f73adb8, 1
3f95f42f, 3f73262a, 1
3f96941a, 3f729f55, 1
3f973405, 3f721939, 1
3f97d3f0, 3f7193d6, 1
3f9873db, 3f710f2c, 1
3f9913c6, 3f708b38, 1
3f99b3b1, 3f7007fa, 1
3f9a539c, 3f6f8570, 1
3f9af387, 3f6f039a, 1
3f9b9372, 3f6e8276, 1
3f9c335d, 3f6e0207, 1
3f9cd348, 3f6d8246, 1
3f9d7334, 3f6d0337, 1
3f9e131f, 3f6c84d8, 1
3f9eb30a, 3f6c0727, 1
3f9f52f5, 3f6b8a24, 1
3f9ff2e0, 3f6b0dcc, 1
3fa092cb, 3f6a9221, 1
3fa132b6, 3f6a1721, 1
3fa1d2a1, 3f699cca, 1
3fa2728c, 3f69231c, 1
3fa31277, 3f68aa17, 1
3fa3b262, 3f6831b9, 1
3fa4524d, 3f67ba02, 1
3fa4f238, 3f6742ef, 1
3fa59223, 3f66cc81, 1
3fa6320e, 3f6656b6, 1
3fa6d1f9, 3f65e18f, 1
3fa771e4, 3f656d0b, 1
3fa811cf, 3f64f927, 1
3fa8b1ba, 3f6485e3, 1
3fa951a5, 3f64133e, 1
3fa9f190, 3f63a138, 1
3faa917b, 3f632fd0, 1
3fab3166, 3f62bf04, 1
3fabd151, 3f624ed4, 1
3fac713c, 3f61df3f, 1
3fad1127, 3f617044, 1
3fadb112, 3f6101e3, 1
3fae50fd, 3f609419, 1
3faef0e8, 3f6026e7, 1
3faf90d3, 3f5fba4c, 1
3fb030be, 3f5f4e47, 1
3fb0d0a9, 3f5ee2d7, 1
3fb17094, 3f5e77f9, 1
3fb21080, 3f5e0db0, 1
3fb2b06b, 3f5da3fa, 1
3fb35056, 3f5d3ad5, 1
3fb3f041, 3f5cd241, 1
3fb4902c, 3f5c6a3c, 1
3fb53017, 3f5c02c6, 1
3fb5d002, 3f5b9bdf, 1
3fb66fed, 3f5b3584, 1
3fb70fd8, 3f5acfb8, 1
3fb7afc3, 3f5a6a75, 1
3fb84fae, 3f5a05be, 1
3fb8ef99, 3f59a191, 1
3fb98f84, 3f593ded, 1
3fba2f6f, 3f58dad1, 1
3fbacf5a, 3f58783d, 1
3fbb6f45, 3f58162f, 1
3fbc0f30, 3f57b4a7, 1
3fbcaf1b, 3f5753a4, 1
3fbd4f06, 3f56f326, 1
3fbdeef1, 3f56932c, 1
3fbe8edc, 3f5633b3, 1
3fbf2ec7, 3f55d4bd, 1
3fbfceb2, 3f557647, 1
3fc06e9d, 3f551852, 1
3fc10e88, 3f54badb, 1
3fc1ae73, 3f545de4, 1
3fc24e5e, 3f54016a, 1
3fc2ee49, 3f53a56d, 1
3fc38e34, 3f5349ec, 1
3fc42e1f, 3f52eee6, 1
3fc4ce0a, 3f52945b, 1
3fc56df5, 3f523a4b, 1
3fc60de0, 3f51e0b2, 1
3fc6adcb, 3f518791, 1
3fc74db7, 3f512ee9, 1
3fc7eda2, 3f50d6b6, 1
3fc88d8d, 3f507efa, 1
3fc92d78, 3f5027b3, 1
3fc9cd63, 3f4fd0df, 1
3fca6d4e, 3f4f7a80, 1
3fcb0d39, 3f4f2493, 1
3fcbad24, 3f4ecf18, 1
3fcc4d0f, 3f4e7a0d, 1
3fccecfa, 3f4e2574, 1
3fcd8ce5, 3f4dd149, 1
3fce2cd0, 3f4d7d8e, 1
3fceccbb, 3f4d2a40, 1
3fcf6ca6, 3f4cd75f, 1
3fd00c91, 3f4c84eb, 1
3fd0ac7c, 3f4c32e3, 1
3fd14c67, 3f4be146, 1
3fd1ec52, 3f4b9012, 1
3fd28c3d, 3f4b3f49, 1
3fd32c28, 3f4aeee8, 1
3fd3cc13, 3f4a9eef, 1
3fd46bfe, 3f4a4f5d, 1
3fd50be9, 3f4a0032, 1
3fd5abd4, 3f49b16b, 1
3fd64bbf, 3f49630b, 1
3fd6ebaa, 3f49150e, 1
3fd78b95, 3f48c775, 1
3fd82b80, 3f487a3e, 1
3fd8cb6b, 3f482d6a, 1
3fd96b56, 3f47e0f7, 1
3fda0b41, 3f4794e4, 1
3fdaab2c, 3f474930, 1
3fdb4b17, 3f46fddc, 1
3fdbeb02, 3f46b2e5, 1
3fdc8aee, 3f46684e, 1
3fdd2ad9, 3f461e12, 1
3fddcac4, 3f45d432, 1
3fde6aaf, 3f458aae, 1
3fdf0a9a, 3f454185, 1
3fdfaa85, 3f44f8b5, 1
3fe04a70, 3f44b03e, 1
3fe0ea5b, 3f446820, 1
3fe18a46, 3f44205a, 1
3fe22a31, 3f43d8ea, 1
3fe2ca1c, 3f4391d2, 1
3fe36a07, 3f434b0e, 1
3fe409f2, 3f4304a1, 1
3fe4a9dd, 3f42be85, 1
3fe549c8, 3f4278bf, 1
3fe5e9b3, 3f42334b, 1
3fe6899e, 3f41ee29, 1
3fe72989, 3f41a958, 1
3fe7c974, 3f4164da, 1
3fe8695f, 3f4120aa, 1
3fe9094a, 3f40dcc9, 1
3fe9a935, 3f409937, 1
3fea4920, 3f4055f4, 1
3feae90b, 3f4012fd, 1
3feb88f6, 3f3fd053, 1
3fec28e1, 3f3f8df4, 1
3fecc8cc, 3f3f4be2, 1
3fed68b7, 3f3f0a1a, 1
3fee08a2, 3f3ec89b, 1
3feea88d, 3f3e8765, 1
3fef4878, 3f3e4678, 1
3fefe863, 3f3e05d3, 1
3ff0884e, 3f3dc575, 1
3ff1283a, 3f3d855d, 1
3ff1c825, 3f3d458c, 1
3ff26810, 3f3d05fe, 1
3ff307fb, 3f3cc6b6, 1
3ff3a7e6, 3f3c87b2, 1
3ff447d1, 3f3c48ef, 1
3ff4e7bc, 3f3c0a71, 1
3ff587a7, 3f3bcc33, 1
3ff62792, 3f3b8e37, 1
3ff6c77d, 3f3b507c, 1
3ff76768, 3f3b1300, 1
3ff80753, 3f3ad5c3, 1
3ff8a73e, 3f3a98c5, 1
3ff94729, 3f3a5c05, 1
3ff9e714, 3f3a1f81, 1
3ffa86ff, 3f39e33c, 1
3ffb26ea, 3f39a731, 1
3ffbc6d5, 3f396b62, 1
3ffc66c0, 3f392fcd, 1
3ffd06ab, 3f38f473, 1
3ffda696, 3f38b952, 1
3ffe4681, 3f387e6a, 1
3ffee66c, 3f3843ba, 1
3fff8657, 3f380941, 1
40001321, 3f37cf00, 1
40006317, 3f3794f4, 1
4000b30c, 3f375b1e, 1
40010302, 3f37217d, 1
400152f7, 3f36e811, 1
4001a2ed, 3f36aed8, 1
4001f2e2, 3f3675d2, 1
400242d8, 3f363cff, 1
400292cd, 3f36045e, 1
4002e2c3, 3f35cbef, 1
400332b8, 3f3593af, 1
400382ae, 3f355ba0, 1
4003d2a3, 3f3523c0, 1
40042299, 3f34ebb1, 1
4004728e, 3f34b2a3, 1
4004c284, 3f3479c7, 1
40051279, 3f34411c, 1
4005626f, 3f3408a4, 1
4005b264, 3f33d05d, 1
4006025a, 3f339846, 1
4006524f, 3f336061, 1
4006a245, 3f3328ac, 1
4006f23a, 3f32f128, 1
40074230, 3f32b9d4, 1
40079225, 3f3282b1, 1
4007e21b, 3f324bbe, 1
40083210, 3f3214fb, 1
40088206, 3f31de68, 1
4008d1fc, 3f31a803, 1
400921f1, 3f3171cf, 1
400971e7, 3f313bca, 1
4009c1dc, 3f3105f4, 1
400a11d2, 3f30d04c, 1
400a61c7, 3f309ad3, 1
400ab1bd, 3f30658a, 1
400b01b2, 3f30306f, 1
400b51a8, 3f2ffb81, 1
400ba19d, 3f2fc6c2, 1
400bf193, 3f2f9230, 1
400c4188, 3f2f5dcd, 1
400c917e, 3f2f2996, 1
400ce173, 3f2ef58e, 1
400d3169, 3f2ec1b2, 1
400d815e, 3f2e8e03, 1
400dd154, 3f2e5a83, 1
400e2149, 3f2e272e, 1
400e713f, 3f2df405, 1
400ec134, 3f2dc109, 1
400f112a, 3f2d8e3a, 1
400f611f, 3f2d5b96, 1
400fb115, 3f2d291f, 1
4010010a, 3f2cf6d2, 1
40105100, 3f2cc4b2, 1
4010a0f5, 3f2c92bd, 1
4010f0eb, 3f2c60f3, 1
401140e0, 3f2c2f54, 1
401190d6, 3f2bfde1, 1
4011e0cb, 3f2bcc98, 1
401230c1, 3f2b9b7a, 1
401280b6, 3f2b6a85, 1
4012d0ac, 3f2b39bb, 1
401320a2, 3f2b091c, 1
40137097, 3f2ad8a6, 1
4013c08d, 3f2aa859, 1
40141082, 3f2a7838, 1
40146078, 3f2a483f, 1
4014b06d, 3f2a186f, 1
40150063, 3f29e8c8, 1
40155058, 3f29b94b, 1
4015a04e, 3f2989f6, 1
4015f043, 3f295ac9, 1
40164039, 3f292bc5, 1
4016902e, 3f28fcea, 1
4016e024, 3f28ce37, 1
40173019, 3f289fab, 1
4017800f, 3f287148, 1
4017d004, 3f28430b, 1
40181ffa, 3f2814f7, 1
40186fef, 3f27e70a, 1
4018bfe5, 3f27b945, 1
40190fda, 3f278ba6, 1
40195fd0, 3f275e2e, 1
4019afc5, 3f2730dc, 1
4019ffbb, 3f2703b2, 1
401a4fb0, 3f26d6ad, 1
401a9fa6, 3f26a9d0, 1
401aef9b, 3f267d17, 1
401b3f91, 3f265085, 1
401b8f86, 3f262419, 1
401bdf7c, 3f25f7d3, 1
401c2f71, 3f25cbb1, 1
401c7f67, 3f259fb6, 1
401ccf5c, 3f2573de, 1
401d1f52, 3f25482d, 1
401d6f48, 3f251ca0, 1
401dbf3d, 3f24f138, 1
401e0f33, 3f24c5f4, 1
401e5f28, 3f249ad4, 1
401eaf1e, 3f246fd9, 1
401eff13, 3f244502, 1
401f4f09, 3f241a4f, 1
401f9efe, 3f23efbf, 1
401feef4, 3f23c553, 1
40203ee9, 3f239b0b, 1
40208edf, 3f2370e5, 1
4020ded4, 3f2346e4, 1
40212eca, 3f231d04, 1
40217ebf, 3f22f347, 1
4021ceb5, 3f22c9ae, 1
40221eaa, 3f22a037, 1
40226ea0, 3f2276e3, 1
4022be95, 3f224db0, 1
40230e8b, 3f2224a0, 1
40235e80, 3f21fbb1, 1
4023ae76, 3f21d2e4, 1
4023fe6b, 3f21aa39, 1
40244e61, 3f2181af, 1
40249e56, 3f215947, 1
4024ee4c, 3f213100, 1
40253e41, 3f2108d9, 1
40258e37, 3f20e0d4, 1
4025de2c, 3f20b8ef, 1
40262e22, 3f20912b, 1
40267e17, 3f206987, 1
4026ce0d, 3f204204, 1
40271e02, 3f201aa0, 1
40276df8, 3f1ff35d, 1
4027bdee, 3f1fcc39, 1
40280de3, 3f1fa536, 1
40285dd9, 3f1f7e50, 1
4028adce, 3f1f578c, 1
4028fdc4, 3f1f30e6, 1
40294db9, 3f1f0a5f, 1
40299daf, 3f1ee3f7, 1
4029eda4, 3f1ebdae, 1
402a3d9a, 3f1e9784, 1
402a8d8f, 3f1e7178, 1
402add85, 3f1e4b8a, 1
402b2d7a, 3f1e25bb, 1
402b7d70, 3f1e0009, 1
402bcd65, 3f1dda76, 1
402c1d5b, 3f1db500, 1
402c6d50, 3f1d8fa8, 1
402cbd46, 3f1d6a6e, 1
402d0d3b, 3f1d4550, 1
402d5d31, 3f1d2051, 1
402dad26, 3f1cfb6d, 1
402dfd1c, 3f1cd6a7, 1
402e4d11, 3f1cb1fd, 1
402e9d07, 3f1c8d71, 1
402eecfc, 3f1c6900, 1
402f3cf2, 3f1c44ac, 1
402f8ce7, 3f1c2074, 1
402fdcdd, 3f1bfc59, 1
40302cd2, 3f1bd858, 1
40307cc8, 3f1bb474, 1
4030ccbd, 3f1b90ab, 1
40311cb3, 3f1b6cff, 1
40316ca8, 3f1b496c, 1
4031bc9e, 3f1b25f6, 1
40320c93, 3f1b029a, 1
40325c89, 3f1adf5a, 1
4032ac7f, 3f1abc34, 1
4032fc74, 3f1a9928, 1
40334c6a, 3f1a7638, 1
40339c5f, 3f1a5361, 1
4033ec55, 3f1a30a5, 1
40343c4a, 3f1a0e03, 1
40348c40, 3f19eb7a, 1
4034dc35, 3f19c90b, 1
40352c2b, 3f19a6b6, 1
40357c20, 3f19847b, 1
4035cc16, 3f196259, 1
40361c0b, 3f194050, 1
40366c01, 3f191e60, 1
4036bbf6, 3f18fc89, 1
40370bec, 3f18dacc, 1
40375be1, 3f18b926, 1
4037abd7, 3f189799, 1
4037fbcc, 3f187625, 1
40384bc2, 3f1854c9, 1
40389bb7, 3f183385, 1
4038ebad, 3f181259, 1
40393ba2, 3f17f145, 1
40398b98, 3f17d048, 1
4039db8d, 3f17af64, 1
403a2b83, 3f178e96, 1
403a7b78, 3f176de0, 1
403acb6e, 3f174d41, 1
403b1b63, 3f172cb9, 1
403b6b59, 3f170c48, 1
403bbb4e, 3f16ebef, 1
403c0b44, 3f16cbaa, 1
403c5b39, 3f16ab7e, 1
403cab2f, 3f168b67, 1
403cfb25, 3f166b67, 1
403d4b1a, 3f164b7d, 1
403d9b10, 3f162ba8, 1
403deb05, 3f160bea, 1
403e3afb, 3f15ec41, 1
403e8af0, 3f15ccae, 1
403edae6, 3f15ad30, 1
403f2adb, 3f158dc8, 1
403f7ad1, 3f156e74, 1
403fcac6, 3f154f37, 1
40401abc, 3f15300d, 1
40406ab1, 3f1510f9, 1
4040baa7, 3f14f1f9, 1
40410a9c, 3f14d30d, 1
40415a92, 3f14b437, 1
4041aa87, 3f149574, 1
4041fa7d, 3f1476c6, 1
40424a72, 3f14582b, 1
40429a68, 3f1439a5, 1
4042ea5d, 3f141b32, 1
40433a53, 3f13fcd3, 1
40438a48, 3f13de87, 1
4043da3e, 3f13c04f, 1
40442a33, 3f13a22a, 1
40447a29, 3f138418, 1
4044ca1e, 3f136619, 1
40451a14, 3f13482d, 1
40456a09, 3f132a53, 1
4045b9ff, 3f130c8d, 1
404609f4, 3f12eed8, 1
404659ea, 3f12d137, 1
4046a9df, 3f12b3a7, 1
4046f9d5, 3f129629, 1
404749cb, 3f1278be, 1
404799c0, 3f125b64, 1
4047e9b6, 3f123e1c, 1
404839ab, 3f1220e6, 1
404889a1, 3f1203c0, 1
4048d996, 3f11e6ad, 1
4049298c, 3f11c9aa, 1
40497981, 3f11acb9, 1
4049c977, 3f118fd8, 1
404a196c, 3f117309, 1
404a6962, 3f11564a, 1
404ab957, 3f11399c, 1
404b094d, 3f111cfe, 1
404b5942, 3f110070, 1
404ba938, 3f10e3f4, 1
404bf92d, 3f10c787, 1
404c4923, 3f10ab29, 1
404c9918, 3f108edc, 1
404ce90e, 3f10729f, 1
404d3903, 3f105671, 1
404d88f9, 3f103a53, 1
404dd8ee, 3f101e44, 1
404e28e4, 3f100244, 1
404e78d9, 3f0fe654, 1
404ec8cf, 3f0fca73, 1
404f18c4, 3f0fae9f, 1
404f68ba, 3f0f92dc, 1
404fb8af, 3f0f7726, 1
405008a5, 3f0f5b80, 1
4050589a, 3f0f3fe8, 1
4050a890, 3f0f245e, 1
4050f885, 3f0f08e2, 1
4051487b, 3f0eed74, 1
40519870, 3f0ed214, 1
4051e866, 3f0eb6c3, 1
4052385c, 3f0e9b7e, 1
40528851, 3f0e8048, 1
4052d847, 3f0e651e, 1
4053283c, 3f0e4a02, 1
40537832, 3f0e2ef4, 1
4053c827, 3f0e13f3, 1
4054181d, 3f0df8fe, 1
40546812, 3f0dde17, 1
4054b808, 3f0dc33c, 1
405507fd, 3f0da86e, 1
405557f3, 3f0d8dac, 1
4055a7e8, 3f0d72f7, 1
4055f7de, 3f0d584e, 1
405647d3, 3f0d3db1, 1
405697c9, 3f0d2321, 1
4056e7be, 3f0d089c, 1
405737b4, 3f0cee23, 1
405787a9, 3f0cd3b6, 1
